file_name,alpha,conversion_confidence,flux_unit,lh,logg,metallicity,original_flux_unit,original_wavelength_unit,source,teff,units_standardized,vtur,wavelength_unit
Kurucz2003all_fid16201.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid16202.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid16203.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid16204.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid16205.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid16206.txt,0,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid16207.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid16208.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid16209.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid16210.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid16211.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid16212.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid16213.txt,0,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid16214.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid16215.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid16216.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid16217.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid16218.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid16219.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid16220.txt,0,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid16221.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid16222.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid16223.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid16224.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid16225.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid16226.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid16227.txt,0,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid16228.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid16229.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid16230.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid16231.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid16232.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid16233.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid16234.txt,0,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid16235.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid16236.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid16237.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid16238.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid16239.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid16240.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid16241.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid16242.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid16243.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid16244.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid16245.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid16246.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid16247.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid16248.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid16249.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid16250.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid16251.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid16252.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid16253.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid16254.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid16255.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid16256.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid16257.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid16258.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid16259.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid16260.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid16261.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid16262.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid16263.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid16264.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid16265.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid16266.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid16267.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid16268.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid16269.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid16270.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid16271.txt,0,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid16272.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid16273.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid16274.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid16275.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid16276.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid16277.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid16278.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid16279.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid16280.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid16281.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid16282.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid16283.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid16284.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid16285.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid16286.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid16287.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid16288.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid16289.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid16290.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid16291.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid16292.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid16293.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid16294.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid16295.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid16296.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid16297.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid16298.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid16299.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid16300.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid16301.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid16302.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid16303.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid16304.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid16305.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid16306.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid16307.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid16308.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid16309.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid16310.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid16311.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid16312.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid16313.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid16314.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid16315.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid16316.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid16317.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid16318.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid16319.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid16320.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid16321.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid16322.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid16323.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid16324.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid16325.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid16326.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid16327.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid16328.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid16329.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid16330.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid16331.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid16332.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid16333.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid16334.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid16335.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid16336.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid16337.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid16338.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid16339.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid16340.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid16341.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid16342.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid16343.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,27000.0,999.9,2,999.9
Kurucz2003all_fid16344.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,27000.0,999.9,2,999.9
Kurucz2003all_fid16345.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,27000.0,999.9,2,999.9
Kurucz2003all_fid16346.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,27000.0,999.9,2,999.9
Kurucz2003all_fid16347.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,28000.0,999.9,2,999.9
Kurucz2003all_fid16348.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,28000.0,999.9,2,999.9
Kurucz2003all_fid16349.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,28000.0,999.9,2,999.9
Kurucz2003all_fid16350.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,28000.0,999.9,2,999.9
Kurucz2003all_fid16351.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,29000.0,999.9,2,999.9
Kurucz2003all_fid16352.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,29000.0,999.9,2,999.9
Kurucz2003all_fid16353.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,29000.0,999.9,2,999.9
Kurucz2003all_fid16354.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,29000.0,999.9,2,999.9
Kurucz2003all_fid16355.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,30000.0,999.9,2,999.9
Kurucz2003all_fid16356.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,30000.0,999.9,2,999.9
Kurucz2003all_fid16357.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,30000.0,999.9,2,999.9
Kurucz2003all_fid16358.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,30000.0,999.9,2,999.9
Kurucz2003all_fid16359.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,31000.0,999.9,2,999.9
Kurucz2003all_fid16360.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,31000.0,999.9,2,999.9
Kurucz2003all_fid16361.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,31000.0,999.9,2,999.9
Kurucz2003all_fid16362.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,31000.0,999.9,2,999.9
Kurucz2003all_fid16363.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,32000.0,999.9,2,999.9
Kurucz2003all_fid16364.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,32000.0,999.9,2,999.9
Kurucz2003all_fid16365.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,32000.0,999.9,2,999.9
Kurucz2003all_fid16366.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,33000.0,999.9,2,999.9
Kurucz2003all_fid16367.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,33000.0,999.9,2,999.9
Kurucz2003all_fid16368.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,33000.0,999.9,2,999.9
Kurucz2003all_fid16369.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,34000.0,999.9,2,999.9
Kurucz2003all_fid16370.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,34000.0,999.9,2,999.9
Kurucz2003all_fid16371.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,34000.0,999.9,2,999.9
Kurucz2003all_fid16372.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,35000.0,999.9,2,999.9
Kurucz2003all_fid16373.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,35000.0,999.9,2,999.9
Kurucz2003all_fid16374.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,35000.0,999.9,2,999.9
Kurucz2003all_fid16375.txt,0,999.9,2,1.25,0.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16376.txt,0,999.9,2,1.25,0.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16377.txt,0,999.9,2,1.25,1.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16378.txt,0,999.9,2,1.25,1.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16379.txt,0,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16380.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16381.txt,0,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16382.txt,0,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16383.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16384.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16385.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid16386.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,36000.0,999.9,2,999.9
Kurucz2003all_fid16387.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,36000.0,999.9,2,999.9
Kurucz2003all_fid16388.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,36000.0,999.9,2,999.9
Kurucz2003all_fid16389.txt,0,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,37000.0,999.9,2,999.9
Kurucz2003all_fid16390.txt,0,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,37000.0,999.9,2,999.9
Kurucz2003all_fid16391.txt,0,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,37000.0,999.9,2,999.9
Kurucz2003all_fid16392.txt,0,999.9,2,1.25,0.0,-0.5,999.9,999.9,999.9,3750.0,999.9,2,999.9
Kurucz2003all_fid16393.txt,0,999.9,2,1.25,0.5,-0.5,999.9,999.9,999.9,3750.0,999.9,2,999.9
Kurucz2003all_fid16394.txt,0,999.9,2,1.25,1.0,-0.5,999.9,999.9,999.9,3750.0,999.9,2,999.9
Kurucz2003all_fid16395.txt,0,999.9,2,1.25,1.5,-0.5,999.9,999.9,999.9,3750.0,999.9,2,999.9
Kurucz2003all_fid16396.txt,0,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,3750.0,999.9,2,999.9
Kurucz2003all_fid16397.txt,0,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,3750.0,999.9,2,999.9
